Day,Media Buy Name,Media Buy Key,Campaign name,Campaign key,Impressions,clicks,visits,Device,,,,,,,,
02/06/2021,MB11210,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11211,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11212,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11213,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11214,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11215,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11216,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11217,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11218,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11219,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11220,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11221,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11222,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11223,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11224,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11225,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11226,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11227,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11228,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11229,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11230,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11231,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11232,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11233,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11234,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11235,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11236,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11237,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11238,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11239,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11240,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11241,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11242,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11243,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11244,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11245,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11246,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11247,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11248,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11249,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11250,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11251,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11252,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11253,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11254,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11255,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11256,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11257,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11258,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11259,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11260,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11261,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11262,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11263,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11264,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11265,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11266,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11267,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11268,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11269,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11270,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11271,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11272,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11273,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11274,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11275,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11276,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11277,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11278,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11279,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11280,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11281,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11282,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11283,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11284,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11285,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11286,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11287,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11288,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11289,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11290,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11291,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11292,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11293,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11294,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11295,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11296,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11297,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11298,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11299,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11300,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11301,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11302,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11303,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11304,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11305,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11306,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11307,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11308,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11309,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11310,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11311,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11312,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11313,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11314,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11315,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11316,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11317,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11318,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11319,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11320,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11321,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11322,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11323,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11324,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11325,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11326,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11327,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11328,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11329,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11330,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11331,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11332,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11333,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11334,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11335,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11336,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11337,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11338,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11339,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11340,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11341,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11342,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11343,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11344,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11345,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11346,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11347,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11348,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11349,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11350,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11351,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11352,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11353,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11354,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11355,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11356,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11357,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11358,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11359,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11360,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11361,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11362,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11363,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11364,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11365,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11366,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11367,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11368,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11369,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11370,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11371,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11372,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11373,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11374,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11375,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11376,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11377,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11378,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11379,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11380,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11381,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11382,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11383,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11384,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11385,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11386,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11387,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11388,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11389,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11390,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11391,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11392,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11393,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11394,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11395,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11396,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11397,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11398,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11399,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11400,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11401,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11402,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11403,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11404,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11405,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11406,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11407,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11408,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11409,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11410,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11411,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11412,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11413,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11414,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11415,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11416,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11417,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11418,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11419,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11420,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11421,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11422,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11423,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11424,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11425,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11426,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11427,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11428,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11429,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11430,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11431,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11432,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11433,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11434,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11435,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11436,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11437,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11438,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11439,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11440,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11441,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11442,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11443,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11444,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11445,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11446,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11447,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11448,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11449,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11450,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11451,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11452,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11453,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11454,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11455,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11456,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11457,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11458,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11459,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11460,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11461,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11462,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11463,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11464,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11465,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11466,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11467,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11468,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11469,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11470,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11471,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11472,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11473,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11474,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11475,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11476,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11477,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11478,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11479,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11480,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11481,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11482,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11483,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11484,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11485,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11486,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11487,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11488,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11489,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11490,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11491,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11492,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11493,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11494,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11495,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11496,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11497,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11498,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11499,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11500,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11501,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11502,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11503,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11504,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11505,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11506,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11507,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11508,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11509,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11510,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11511,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11512,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11513,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11514,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11515,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11516,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11517,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11518,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11519,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11520,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11521,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11522,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11523,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11524,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11525,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11526,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11527,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11528,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11529,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11530,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11531,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11532,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11533,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11534,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11535,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11536,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11537,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11538,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11539,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11540,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11541,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11542,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11543,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11544,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11545,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11546,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11547,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
02/06/2021,MB11548,K30,CN30,CK30,333,333,333,mobile,,,,,,,,
01/06/2021,MB11549,K3,CN3,CK3,300,300,300,mobile,,,,,,,,
